timestamp,gpu_index,power_draw_w,gpu_util_pct,memory_used_mb,memory_total_mb,temperature_c
2026-03-27T09:08:08.032Z,0,145.62,21,7063,24576,47
2026-03-27T09:08:13.065Z,0,348.63,86,7065,24576,67
2026-03-27T09:08:18.098Z,0,349.01,84,7069,24576,78
2026-03-27T09:08:23.131Z,0,324.45,87,7013,24576,82
2026-03-27T09:08:28.165Z,0,312.9,86,7013,24576,81
2026-03-27T09:08:33.199Z,0,305.77,83,7013,24576,81
2026-03-29T21:30:07.742Z,0,151.09,13,7337,24576,43
2026-03-29T21:30:12.775Z,0,299.1,86,7339,24576,50
2026-03-29T21:30:17.810Z,0,299.53,85,7339,24576,51
2026-03-29T21:30:22.845Z,0,299.96,86,7339,24576,51
2026-03-29T21:30:27.878Z,0,292.43,86,7339,24576,52
2026-03-29T21:30:32.910Z,0,299.67,82,7339,24576,52
2026-03-29T21:30:37.943Z,0,279.27,83,7339,24576,52
2026-03-29T21:30:42.976Z,0,291.86,83,7339,24576,53
2026-03-29T21:30:48.011Z,0,299.4,86,7339,24576,53
2026-03-29T21:30:53.045Z,0,301.0,86,7339,24576,52
2026-03-29T21:30:58.078Z,0,299.7,81,7341,24576,53
2026-03-29T21:31:03.111Z,0,299.73,84,7341,24576,53
2026-03-29T21:31:08.145Z,0,299.16,84,7341,24576,53
2026-03-29T21:31:13.179Z,0,299.69,84,7341,24576,53
2026-03-29T21:31:18.212Z,0,255.86,84,7341,24576,49
2026-03-29T21:31:23.246Z,0,299.36,87,7341,24576,53
2026-03-29T21:31:28.279Z,0,299.89,86,7341,24576,53
2026-03-29T21:31:33.311Z,0,299.57,84,7341,24576,53
2026-03-29T21:31:38.345Z,0,299.78,86,7341,24576,53
2026-03-29T21:31:43.379Z,0,299.07,86,7341,24576,54
2026-03-29T21:31:48.412Z,0,298.04,84,7341,24576,53
2026-03-29T21:31:53.446Z,0,299.43,85,7341,24576,54
2026-03-29T21:31:58.478Z,0,299.22,85,7341,24576,53
2026-03-29T21:32:03.511Z,0,298.21,83,7341,24576,54
2026-03-29T21:32:08.546Z,0,299.27,84,7341,24576,54
2026-03-29T21:32:13.580Z,0,299.9,84,7341,24576,53
2026-03-29T21:32:18.615Z,0,299.5,83,7341,24576,53
2026-03-29T21:32:23.649Z,0,297.42,85,7341,24576,53
2026-03-29T21:32:28.682Z,0,298.76,86,7343,24576,53
2026-03-29T21:32:33.717Z,0,299.79,85,7343,24576,53
2026-03-29T21:32:38.749Z,0,298.39,86,7343,24576,54
2026-03-29T21:32:43.783Z,0,299.39,84,7343,24576,54
2026-03-29T21:32:48.817Z,0,298.86,84,7343,24576,54
2026-03-29T21:32:53.855Z,0,299.33,84,7343,24576,54
2026-03-29T21:32:58.888Z,0,299.24,84,7343,24576,54
2026-03-29T21:33:03.923Z,0,299.3,83,7343,24576,53
2026-03-29T21:33:08.956Z,0,299.4,87,7343,24576,54
2026-03-29T21:33:13.991Z,0,299.39,84,7343,24576,53
2026-03-29T21:33:19.024Z,0,299.57,83,7343,24576,54
2026-03-29T21:33:24.058Z,0,299.6,85,7343,24576,54
2026-03-29T21:33:29.092Z,0,299.79,87,7343,24576,53
2026-03-29T21:33:34.123Z,0,274.04,87,7343,24576,50
2026-03-29T21:33:39.156Z,0,299.1,85,7343,24576,53
2026-03-29T21:33:44.188Z,0,279.42,87,7343,24576,54
2026-03-29T21:33:49.221Z,0,298.76,86,7343,24576,54
2026-03-29T21:33:54.256Z,0,299.36,85,7343,24576,54
2026-03-29T21:33:59.290Z,0,248.24,86,7343,24576,50
