timestamp,gpu_index,power_draw_w,gpu_util_pct,memory_used_mb,memory_total_mb,temperature_c
2026-03-27T09:05:36.037Z,0,275.42,3,18029,24576,81
2026-03-27T09:05:41.071Z,0,316.72,97,18029,24576,85
2026-03-27T09:05:46.105Z,0,308.03,95,18029,24576,85
2026-03-27T09:05:51.138Z,0,264.95,99,18033,24576,85
2026-03-27T09:05:56.171Z,0,321.59,97,18037,24576,85
2026-03-27T09:06:01.205Z,0,319.12,96,18037,24576,84
2026-03-27T09:06:06.238Z,0,316.54,96,18037,24576,85
2026-03-27T09:06:11.273Z,0,325.83,95,18029,24576,84
2026-03-27T09:06:16.307Z,0,318.92,96,18029,24576,84
2026-03-27T09:06:21.343Z,0,323.05,96,18037,24576,84
2026-03-27T09:06:26.378Z,0,320.26,95,18029,24576,84
2026-03-27T09:06:31.414Z,0,327.23,96,18037,24576,84
2026-03-27T09:06:36.449Z,0,322.87,91,18029,24576,84
2026-03-27T09:06:41.483Z,0,322.72,95,18037,24576,84
2026-03-27T09:06:46.517Z,0,277.31,96,18037,24576,78
2026-03-27T09:06:51.551Z,0,322.54,92,18037,24576,83
2026-03-27T09:06:56.584Z,0,322.4,96,18037,24576,84
2026-03-27T09:07:01.618Z,0,323.71,96,18037,24576,84
2026-03-27T09:07:06.652Z,0,282.45,95,18037,24576,82
2026-03-27T09:07:11.685Z,0,326.5,96,18037,24576,84
2026-03-27T09:07:16.720Z,0,327.05,95,18037,24576,84
2026-03-27T09:07:21.755Z,0,325.6,97,18037,24576,84
2026-03-27T09:07:26.789Z,0,323.55,95,18037,24576,84
2026-03-27T09:07:31.824Z,0,288.54,96,18037,24576,79
2026-03-27T09:07:36.859Z,0,331.08,96,18037,24576,84
2026-03-27T09:07:41.894Z,0,325.94,97,18037,24576,84
2026-03-29T18:34:50.975Z,0,255.08,96,18750,24576,51
2026-03-29T18:34:56.009Z,0,298.95,96,18750,24576,54
2026-03-29T18:35:01.043Z,0,299.59,95,18750,24576,54
2026-03-29T18:35:06.076Z,0,298.71,96,18752,24576,55
2026-03-29T18:35:11.112Z,0,299.39,93,18752,24576,54
2026-03-29T18:35:16.145Z,0,299.64,96,18748,24576,54
2026-03-29T18:35:21.179Z,0,299.3,96,18748,24576,54
2026-03-29T18:35:26.214Z,0,300.13,96,18748,24576,54
2026-03-29T18:35:31.248Z,0,299.51,96,18748,24576,54
2026-03-29T18:35:36.282Z,0,299.55,97,18748,24576,54
2026-03-29T18:35:41.317Z,0,267.43,29,18752,24576,54
2026-03-29T18:35:46.352Z,0,299.47,97,18748,24576,54
2026-03-29T18:35:51.387Z,0,299.43,96,18748,24576,54
2026-03-29T18:35:56.422Z,0,299.42,92,18748,24576,54
2026-03-29T18:36:01.458Z,0,298.49,98,18748,24576,54
2026-03-29T18:36:06.493Z,0,299.72,96,18748,24576,54
2026-03-29T18:36:11.528Z,0,299.39,96,18752,24576,54
