timestamp,gpu_index,power_draw_w,gpu_util_pct,memory_used_mb,memory_total_mb,temperature_c
2026-03-27T09:04:22.052Z,0,185.97,73,18029,24576,40
2026-03-27T09:04:27.085Z,0,348.05,96,18029,24576,46
2026-03-27T09:04:32.119Z,0,349.18,93,18023,24576,49
2026-03-27T09:04:37.152Z,0,313.62,100,18033,24576,52
2026-03-27T09:04:42.186Z,0,348.11,95,18018,24576,56
2026-03-27T09:04:47.222Z,0,349.51,96,18017,24576,60
2026-03-27T09:04:52.258Z,0,349.03,96,18017,24576,65
2026-03-27T09:04:57.292Z,0,349.31,93,18017,24576,72
2026-03-27T09:05:02.325Z,0,349.09,94,18017,24576,77
2026-03-27T09:05:07.359Z,0,339.83,96,18017,24576,82
2026-03-27T09:05:12.392Z,0,327.91,95,18017,24576,84
2026-03-27T09:05:17.426Z,0,313.08,96,18020,24576,85
2026-03-27T09:05:22.460Z,0,286.24,100,18016,24576,84
2026-03-27T09:05:27.492Z,0,323.95,96,18016,24576,85
2026-03-27T09:05:32.527Z,0,315.97,91,18020,24576,85
2026-03-29T16:29:08.525Z,0,183.11,30,18787,24576,44
2026-03-29T16:29:13.560Z,0,349.2,97,18793,24576,53
2026-03-29T16:29:18.594Z,0,348.61,96,18789,24576,57
2026-03-29T16:29:23.628Z,0,347.51,97,18792,24576,63
2026-03-29T16:29:28.663Z,0,349.23,95,18789,24576,67
2026-03-29T16:29:33.696Z,0,349.52,93,18789,24576,74
2026-03-29T16:29:38.729Z,0,348.87,92,18789,24576,80
2026-03-29T16:29:43.762Z,0,345.84,94,18721,24576,82
2026-03-29T16:29:48.795Z,0,336.45,96,18721,24576,83
2026-03-29T16:29:53.828Z,0,296.62,96,18728,24576,83
2026-03-29T16:29:58.860Z,0,336.61,95,18736,24576,83
2026-03-29T16:30:03.894Z,0,337.02,95,18736,24576,83
2026-03-29T16:30:08.929Z,0,347.18,95,18738,24576,82
2026-03-29T16:30:13.961Z,0,345.81,96,18742,24576,82
2026-03-29T16:30:18.994Z,0,344.09,94,18738,24576,81
2026-03-29T16:30:24.030Z,0,348.38,96,18738,24576,81
2026-03-29T16:30:29.064Z,0,341.82,95,18738,24576,81
2026-03-29T16:30:34.098Z,0,344.55,95,18742,24576,81
2026-03-29T16:30:39.133Z,0,342.16,96,18749,24576,81
2026-03-29T16:30:44.166Z,0,305.45,96,18759,24576,78
2026-03-29T16:30:49.202Z,0,350.12,96,18759,24576,81
2026-03-29T16:30:54.238Z,0,338.77,96,18757,24576,80
2026-03-29T16:30:59.271Z,0,348.88,96,18815,24576,80
2026-03-29T16:31:04.305Z,0,347.74,97,18813,24576,81
2026-03-29T16:31:09.335Z,0,334.12,96,18813,24576,81
2026-03-29T16:31:14.368Z,0,348.88,95,18817,24576,80
2026-03-29T16:31:19.403Z,0,345.79,95,18813,24576,81
2026-03-29T16:31:24.436Z,0,343.93,93,18814,24576,81
2026-03-29T16:31:29.472Z,0,315.18,96,18813,24576,82
2026-03-29T16:31:34.507Z,0,344.22,96,18813,24576,82
2026-03-29T16:31:39.541Z,0,342.17,95,18813,24576,81
2026-03-29T16:31:44.575Z,0,341.08,97,18813,24576,82
2026-03-29T16:31:49.611Z,0,342.94,93,18813,24576,81
2026-03-29T16:31:54.645Z,0,342.77,97,18813,24576,82
2026-03-29T16:31:59.679Z,0,340.39,96,18813,24576,81
2026-03-29T16:32:04.715Z,0,345.35,96,18813,24576,81
2026-03-29T16:32:09.748Z,0,341.59,94,18813,24576,82
2026-03-29T16:32:14.787Z,0,339.44,95,18817,24576,82
2026-03-29T16:32:19.822Z,0,337.79,96,18813,24576,82
2026-03-29T16:32:24.856Z,0,344.93,96,18815,24576,81
2026-03-29T16:32:29.890Z,0,344.16,96,18834,24576,82
2026-03-29T16:32:34.924Z,0,315.66,100,18834,24576,81
2026-03-29T16:32:39.959Z,0,346.82,95,18836,24576,81
2026-03-29T16:32:44.993Z,0,346.52,95,18835,24576,81
2026-03-29T16:32:50.027Z,0,347.75,96,18834,24576,81
2026-03-29T16:32:55.060Z,0,343.5,96,18834,24576,81
2026-03-29T16:33:00.093Z,0,304.17,95,18834,24576,78
2026-03-29T16:33:05.125Z,0,346.18,95,18834,24576,81
2026-03-29T16:33:10.158Z,0,344.51,95,18834,24576,81
2026-03-29T16:33:15.189Z,0,142.91,6,18840,24576,60
2026-03-29T16:33:20.222Z,0,349.61,96,18836,24576,74
2026-03-29T16:33:25.257Z,0,349.4,95,18836,24576,79
2026-03-29T16:33:30.293Z,0,347.82,96,18836,24576,81
2026-03-29T16:33:35.327Z,0,345.73,96,18836,24576,82
2026-03-29T16:33:40.361Z,0,341.33,96,18836,24576,82
2026-03-29T16:33:45.395Z,0,348.17,96,18836,24576,81
2026-03-29T16:33:50.428Z,0,346.01,96,18836,24576,81
2026-03-29T16:33:55.461Z,0,286.83,100,18822,24576,79
2026-03-29T16:34:00.495Z,0,347.33,96,18822,24576,81
2026-03-29T16:34:05.528Z,0,346.45,96,18822,24576,81
2026-03-29T16:34:10.562Z,0,345.6,96,18822,24576,81
2026-03-29T16:34:15.596Z,0,345.91,96,18826,24576,82
2026-03-29T16:34:20.631Z,0,343.69,96,18822,24576,82
2026-03-29T16:34:25.666Z,0,342.31,97,18822,24576,82
2026-03-29T16:34:30.702Z,0,342.71,96,18822,24576,82
2026-03-29T16:34:35.736Z,0,344.13,96,18822,24576,81
2026-03-29T16:34:40.770Z,0,342.53,96,18822,24576,81
2026-03-29T16:34:45.806Z,0,349.36,96,18822,24576,80
2026-03-29T16:34:50.840Z,0,335.55,96,18823,24576,81
2026-03-29T16:34:55.873Z,0,337.0,97,18815,24576,82
2026-03-29T16:35:00.907Z,0,341.34,96,18824,24576,81
2026-03-29T16:35:05.943Z,0,342.32,96,18826,24576,81
2026-03-29T16:35:10.978Z,0,327.8,97,18825,24576,81
2026-03-29T16:35:16.013Z,0,348.49,96,18829,24576,81
2026-03-29T16:35:21.047Z,0,344.65,96,18825,24576,81
2026-03-29T16:35:26.082Z,0,347.36,96,18825,24576,81
2026-03-29T16:35:31.117Z,0,346.19,96,18825,24576,81
2026-03-29T16:35:36.150Z,0,303.6,100,18827,24576,81
2026-03-29T16:35:41.185Z,0,348.44,96,18825,24576,81
2026-03-29T16:35:46.221Z,0,348.06,97,18825,24576,81
2026-03-29T16:35:51.257Z,0,345.83,95,18825,24576,81
2026-03-29T16:35:56.291Z,0,317.26,100,18825,24576,79
2026-03-29T16:36:01.323Z,0,344.69,96,18825,24576,81
2026-03-29T16:36:06.356Z,0,342.88,96,18825,24576,81
2026-03-29T16:36:11.392Z,0,349.09,89,18830,24576,81
2026-03-29T16:36:16.427Z,0,349.38,96,18825,24576,80
2026-03-29T16:36:21.461Z,0,344.91,96,18825,24576,81
2026-03-29T16:36:26.495Z,0,347.12,96,18825,24576,82
2026-03-29T16:36:31.531Z,0,347.23,96,18825,24576,81
2026-03-29T16:36:36.564Z,0,343.98,96,18825,24576,81
2026-03-29T16:36:41.598Z,0,342.87,96,18825,24576,81
2026-03-29T16:36:46.632Z,0,339.83,97,18827,24576,80
2026-03-29T16:36:51.666Z,0,341.66,96,18826,24576,81
2026-03-29T16:36:56.701Z,0,341.64,96,18826,24576,81
2026-03-29T16:37:01.732Z,0,325.68,96,18826,24576,82
2026-03-29T16:37:06.766Z,0,344.69,96,18826,24576,81
2026-03-29T16:37:11.800Z,0,343.07,97,18831,24576,81
2026-03-29T16:37:16.835Z,0,309.37,100,18826,24576,80
2026-03-29T16:37:21.871Z,0,348.03,96,18826,24576,81
2026-03-29T16:37:26.906Z,0,345.54,96,18826,24576,81
2026-03-29T16:37:31.941Z,0,349.78,96,18828,24576,80
2026-03-29T16:37:36.974Z,0,344.65,97,18826,24576,81
2026-03-29T16:37:42.009Z,0,343.68,96,18826,24576,81
2026-03-29T16:37:47.044Z,0,344.13,96,18826,24576,81
2026-03-29T16:37:52.079Z,0,349.37,96,18826,24576,80
2026-03-29T16:37:57.113Z,0,346.93,95,18826,24576,81
2026-03-29T16:38:02.149Z,0,348.7,96,18826,24576,80
2026-03-29T16:38:07.184Z,0,344.06,96,18824,24576,82
2026-03-29T16:38:12.217Z,0,342.52,97,18828,24576,81
2026-03-29T16:38:17.251Z,0,349.71,96,18824,24576,81
2026-03-29T16:38:22.286Z,0,348.68,96,18824,24576,81
2026-03-29T16:38:27.319Z,0,287.62,8,18824,24576,80
2026-03-29T16:38:32.354Z,0,348.68,96,18824,24576,80
2026-03-29T16:38:37.388Z,0,346.21,96,18824,24576,81
2026-03-29T16:38:42.421Z,0,343.24,96,18824,24576,80
2026-03-29T16:38:47.454Z,0,344.76,96,18824,24576,81
2026-03-29T16:38:52.488Z,0,296.5,100,18824,24576,81
2026-03-29T16:38:57.523Z,0,349.5,96,18822,24576,81
2026-03-29T16:39:02.556Z,0,347.84,96,18822,24576,81
2026-03-29T16:39:07.590Z,0,346.41,96,18822,24576,81
2026-03-29T16:39:12.624Z,0,344.35,97,18826,24576,81
2026-03-29T16:39:17.657Z,0,292.32,96,18822,24576,81
2026-03-29T16:39:22.690Z,0,344.4,96,18822,24576,80
2026-03-29T16:39:27.725Z,0,343.95,96,18822,24576,81
2026-03-29T16:39:32.758Z,0,316.47,98,18822,24576,80
2026-03-29T16:39:37.793Z,0,348.29,96,18822,24576,81
2026-03-29T16:39:42.825Z,0,347.1,96,18822,24576,81
2026-03-29T16:39:47.859Z,0,348.73,96,18822,24576,81
2026-03-29T16:39:52.892Z,0,344.94,96,18822,24576,81
2026-03-29T16:39:57.926Z,0,346.6,96,18821,24576,81
2026-03-29T16:40:02.957Z,0,304.63,6,18821,24576,74
2026-03-29T16:40:07.993Z,0,344.54,96,18821,24576,81
2026-03-29T16:40:13.026Z,0,341.49,96,18826,24576,81
2026-03-29T16:40:18.061Z,0,341.36,94,18821,24576,82
