timestamp,gpu_index,power_draw_w,gpu_util_pct,memory_used_mb,memory_total_mb,temperature_c
2026-03-29T16:28:55.682Z,0,109.94,9,1756,24576,39
2026-03-29T16:29:00.715Z,0,109.65,8,1761,24576,39
2026-03-29T16:29:05.748Z,0,112.31,30,18781,24576,40
2026-03-29T16:29:10.784Z,0,348.04,97,18789,24576,52
2026-03-29T16:29:15.818Z,0,349.65,96,18793,24576,54
2026-03-29T16:29:20.853Z,0,348.39,96,18789,24576,59
2026-03-29T16:29:25.888Z,0,348.71,95,18792,24576,64
2026-03-29T16:29:30.922Z,0,348.55,96,18789,24576,70
2026-03-29T16:29:35.954Z,0,350.26,92,18789,24576,77
2026-03-29T16:29:40.985Z,0,294.16,82,18789,24576,81
2026-03-29T16:29:46.018Z,0,337.14,91,18721,24576,83
2026-03-29T16:29:51.051Z,0,332.0,96,18723,24576,83
2026-03-29T16:29:56.085Z,0,334.31,96,18729,24576,83
2026-03-29T16:30:01.120Z,0,338.65,96,18736,24576,83
2026-03-29T16:30:06.152Z,0,295.57,95,18738,24576,76
2026-03-29T16:30:11.186Z,0,343.41,96,18734,24576,81
2026-03-29T16:30:16.221Z,0,344.7,96,18742,24576,82
2026-03-29T16:30:21.257Z,0,348.53,96,18738,24576,81
2026-03-29T16:30:26.291Z,0,343.85,91,18738,24576,81
2026-03-29T16:30:31.323Z,0,343.72,96,18738,24576,82
2026-03-29T16:30:36.358Z,0,343.38,97,18744,24576,82
2026-03-29T16:30:41.395Z,0,344.24,97,18749,24576,81
2026-03-29T16:30:46.429Z,0,339.83,96,18759,24576,81
2026-03-29T16:30:51.466Z,0,349.63,95,18759,24576,81
2026-03-29T16:30:56.500Z,0,345.26,96,18815,24576,81
2026-03-29T16:31:01.536Z,0,348.24,96,18815,24576,81
2026-03-29T16:31:06.569Z,0,341.25,96,18813,24576,81
2026-03-29T16:31:11.605Z,0,306.42,100,18818,24576,79
2026-03-29T16:31:16.640Z,0,347.11,96,18813,24576,81
2026-03-29T16:31:21.673Z,0,344.86,96,18815,24576,81
2026-03-29T16:31:26.707Z,0,345.0,96,18814,24576,81
2026-03-29T16:31:31.740Z,0,343.88,95,18813,24576,81
2026-03-29T16:31:36.775Z,0,343.28,96,18813,24576,81
2026-03-29T16:31:41.808Z,0,340.58,95,18813,24576,81
2026-03-29T16:31:46.843Z,0,330.85,95,18813,24576,82
2026-03-29T16:31:51.877Z,0,340.51,95,18813,24576,81
2026-03-29T16:31:56.911Z,0,340.74,96,18813,24576,82
2026-03-29T16:32:01.947Z,0,342.13,95,18814,24576,82
2026-03-29T16:32:06.983Z,0,341.23,96,18813,24576,82
2026-03-29T16:32:12.016Z,0,339.13,96,18818,24576,82
2026-03-29T16:32:17.051Z,0,336.52,96,18813,24576,82
2026-03-29T16:32:22.084Z,0,313.73,100,18813,24576,80
2026-03-29T16:32:27.119Z,0,342.4,96,18834,24576,82
2026-03-29T16:32:32.154Z,0,340.38,95,18834,24576,82
2026-03-29T16:32:37.189Z,0,345.76,96,18837,24576,81
2026-03-29T16:32:42.224Z,0,347.13,95,18835,24576,81
2026-03-29T16:32:47.258Z,0,346.76,95,18834,24576,81
2026-03-29T16:32:52.292Z,0,345.81,96,18834,24576,81
2026-03-29T16:32:57.328Z,0,343.51,95,18834,24576,81
2026-03-29T16:33:02.361Z,0,346.14,97,18834,24576,80
2026-03-29T16:33:07.394Z,0,344.35,96,18834,24576,81
2026-03-29T16:33:12.428Z,0,346.11,96,18839,24576,81
2026-03-29T16:33:17.463Z,0,346.76,94,18836,24576,71
2026-03-29T16:33:22.499Z,0,349.52,95,18836,24576,78
2026-03-29T16:33:27.531Z,0,303.79,6,18836,24576,73
2026-03-29T16:33:32.566Z,0,348.15,95,18836,24576,82
2026-03-29T16:33:37.601Z,0,342.08,95,18836,24576,82
2026-03-29T16:33:42.634Z,0,308.02,100,18836,24576,81
2026-03-29T16:33:47.669Z,0,345.18,95,18836,24576,81
2026-03-29T16:33:52.703Z,0,343.75,96,18836,24576,82
2026-03-29T16:33:57.738Z,0,342.7,96,18822,24576,80
2026-03-29T16:34:02.771Z,0,343.21,96,18822,24576,81
2026-03-29T16:34:07.804Z,0,347.68,96,18822,24576,81
