timestamp,gpu_index,power_draw_w,gpu_util_pct,memory_used_mb,memory_total_mb,temperature_c
2026-03-27T09:10:04.396Z,0,271.62,72,4407,24576,75
2026-03-27T09:10:09.428Z,0,318.61,76,4419,24576,81
2026-03-27T09:10:14.461Z,0,309.25,76,4421,24576,81
2026-03-27T09:10:19.495Z,0,314.44,67,4415,24576,82
2026-03-27T09:10:24.526Z,0,274.56,77,4412,24576,76
2026-03-27T09:10:29.560Z,0,321.63,76,4412,24576,81
2026-03-27T09:10:34.594Z,0,321.36,78,4412,24576,81
2026-03-27T09:10:39.627Z,0,292.01,1,4404,24576,80
2026-03-30T00:06:54.851Z,0,249.09,73,4711,24576,52
2026-03-30T00:06:59.884Z,0,298.54,76,4711,24576,51
2026-03-30T00:07:04.918Z,0,253.93,73,4711,24576,48
2026-03-30T00:07:09.951Z,0,300.2,74,4711,24576,52
2026-03-30T00:07:14.983Z,0,272.82,0,4711,24576,51
2026-03-30T00:07:20.017Z,0,298.67,74,4711,24576,52
2026-03-30T00:07:25.050Z,0,258.15,0,4711,24576,46
2026-03-30T00:07:30.083Z,0,299.98,79,4711,24576,52
2026-03-30T00:07:35.117Z,0,252.82,70,4711,24576,51
2026-03-30T00:07:40.149Z,0,299.56,76,4711,24576,52
2026-03-30T00:07:45.183Z,0,299.21,78,4711,24576,51
2026-03-30T00:07:50.215Z,0,256.85,66,4711,24576,50
2026-03-30T00:07:55.247Z,0,298.79,75,4711,24576,51
2026-03-30T00:08:00.281Z,0,299.38,77,4711,24576,52
2026-03-30T00:08:05.314Z,0,298.25,75,4711,24576,52
2026-03-30T00:08:10.349Z,0,299.56,76,4711,24576,52
2026-03-30T00:08:15.382Z,0,298.76,78,4711,24576,52
2026-03-30T00:08:20.416Z,0,250.95,75,4711,24576,52
2026-03-30T00:08:25.448Z,0,299.17,78,4711,24576,51
2026-03-30T00:08:30.481Z,0,248.32,78,4711,24576,52
2026-03-30T00:08:35.514Z,0,298.63,75,4711,24576,52
2026-03-30T00:08:40.547Z,0,269.76,100,4711,24576,52
2026-03-30T00:08:45.580Z,0,300.8,74,4711,24576,51
2026-03-30T00:08:50.612Z,0,298.58,75,4711,24576,52
2026-03-30T00:08:55.644Z,0,283.41,77,4711,24576,52
2026-03-30T00:09:00.676Z,0,299.1,73,4711,24576,52
2026-03-30T00:09:05.709Z,0,256.06,1,4711,24576,51
2026-03-30T00:09:10.743Z,0,299.17,78,4711,24576,51
2026-03-30T00:09:15.775Z,0,272.58,75,4711,24576,51
2026-03-30T00:09:20.807Z,0,298.67,78,4711,24576,51
2026-03-30T00:09:25.841Z,0,298.3,72,4711,24576,51
2026-03-30T00:09:30.874Z,0,299.9,79,4711,24576,51
2026-03-30T00:09:35.905Z,0,298.21,77,4711,24576,52
2026-03-30T00:09:40.938Z,0,299.38,77,4711,24576,52
2026-03-30T00:09:45.970Z,0,299.39,78,4711,24576,52
2026-03-30T00:09:51.003Z,0,298.39,74,4711,24576,52
2026-03-30T00:09:56.037Z,0,298.29,76,4711,24576,51
2026-03-30T00:10:01.070Z,0,298.55,78,4711,24576,52
