timestamp,gpu_index,power_draw_w,gpu_util_pct,memory_used_mb,memory_total_mb,temperature_c
2026-03-26T23:05:05.284Z,0,276.9,85,9172,24576,79
2026-03-26T23:05:10.317Z,0,304.76,80,9170,24576,81
2026-03-26T23:05:15.347Z,0,286.84,87,9170,24576,81
2026-03-26T23:05:20.379Z,0,308.15,85,9170,24576,82
2026-03-26T23:05:25.412Z,0,309.83,86,9170,24576,81
2026-03-26T23:05:30.445Z,0,306.25,83,9170,24576,82
2026-03-26T23:05:35.479Z,0,305.37,86,9170,24576,82
2026-03-26T23:05:40.511Z,0,304.93,0,9170,24576,83
2026-03-26T23:05:45.544Z,0,305.64,86,9170,24576,82
2026-03-26T23:05:50.577Z,0,308.54,84,9170,24576,81
2026-03-26T23:05:55.611Z,0,310.03,86,9170,24576,82
2026-03-26T23:06:00.643Z,0,313.42,87,9170,24576,82
2026-03-26T23:06:05.677Z,0,310.18,85,9170,24576,82
2026-03-26T23:06:10.709Z,0,310.38,87,9170,24576,81
2026-03-26T23:06:15.743Z,0,306.26,80,9170,24576,83
2026-03-26T23:06:20.776Z,0,307.6,86,9170,24576,82
2026-03-26T23:06:25.810Z,0,327.56,85,9170,24576,82
2026-03-26T23:06:30.843Z,0,305.68,85,9170,24576,81
2026-03-26T23:06:35.877Z,0,308.65,85,9170,24576,82
2026-03-26T23:06:40.911Z,0,307.41,81,9170,24576,82
2026-03-26T23:06:45.945Z,0,313.92,85,9170,24576,82
2026-03-26T23:06:50.979Z,0,267.49,93,9170,24576,79
2026-03-26T23:06:56.011Z,0,310.01,87,9170,24576,82
2026-03-26T23:07:01.044Z,0,306.0,85,9170,24576,81
2026-03-26T23:07:06.076Z,0,301.17,86,9170,24576,81
2026-03-26T23:07:11.110Z,0,304.29,87,9170,24576,82
2026-03-26T23:07:16.143Z,0,317.27,81,9170,24576,82
2026-03-26T23:07:21.177Z,0,309.63,85,9170,24576,82
2026-03-26T23:07:26.211Z,0,293.98,100,9170,24576,82
2026-03-26T23:07:31.243Z,0,311.64,84,9170,24576,82
2026-03-26T23:07:36.276Z,0,308.75,82,9170,24576,80
2026-03-26T23:07:41.309Z,0,303.7,80,9170,24576,80
2026-03-26T23:07:46.343Z,0,310.94,85,9170,24576,81
2026-03-26T23:07:51.376Z,0,308.93,84,9170,24576,82
2026-03-26T23:07:56.409Z,0,307.02,90,9170,24576,80
2026-03-26T23:08:01.442Z,0,310.04,83,9170,24576,82
2026-03-26T23:08:06.475Z,0,312.16,86,9170,24576,82
2026-03-26T23:08:11.508Z,0,307.27,80,9170,24576,82
2026-03-26T23:08:16.542Z,0,306.51,80,9170,24576,81
2026-03-26T23:08:21.574Z,0,302.77,84,9170,24576,81
2026-03-26T23:08:26.608Z,0,314.0,86,9170,24576,82
2026-03-26T23:08:31.641Z,0,303.44,85,9170,24576,82
2026-03-26T23:08:36.674Z,0,309.81,85,9170,24576,82
2026-03-26T23:08:41.707Z,0,272.76,0,9170,24576,74
2026-03-26T23:08:46.740Z,0,309.48,87,9202,24576,82
2026-03-26T23:08:51.772Z,0,313.2,81,9180,24576,81
2026-03-26T23:08:56.805Z,0,310.47,84,9173,24576,82
2026-03-26T23:09:01.836Z,0,280.16,100,9285,24576,82
2026-03-26T23:09:06.869Z,0,306.29,87,9258,24576,81
2026-03-26T23:09:11.902Z,0,309.62,86,9233,24576,81
2026-03-26T23:09:16.935Z,0,312.26,82,9252,24576,81
2026-03-26T23:09:21.964Z,0,225.82,100,9214,24576,82
2026-03-26T23:09:26.996Z,0,292.63,79,9237,24576,64
2026-03-26T23:09:32.028Z,0,338.62,82,9229,24576,81
2026-03-26T23:09:37.060Z,0,270.88,93,9216,24576,82
2026-03-26T23:09:42.095Z,0,309.53,85,9218,24576,81
2026-03-26T23:09:47.127Z,0,315.17,82,9216,24576,83
2026-03-26T23:09:52.160Z,0,307.64,85,9216,24576,82
2026-03-26T23:09:57.192Z,0,309.26,85,9216,24576,82
2026-03-26T23:10:02.224Z,0,304.98,86,9216,24576,82
2026-03-26T23:10:07.255Z,0,308.62,84,9216,24576,81
2026-03-26T23:10:12.287Z,0,308.03,79,9201,24576,82
2026-03-26T23:10:17.317Z,0,310.46,87,9201,24576,82
2026-03-26T23:10:22.348Z,0,275.19,86,9201,24576,82
2026-03-26T23:10:27.379Z,0,311.7,85,9197,24576,82
2026-03-26T23:10:32.412Z,0,308.64,81,9196,24576,82
2026-03-26T23:10:37.450Z,0,311.44,87,9196,24576,81
2026-03-26T23:10:42.481Z,0,284.79,1,9197,24576,82
2026-03-26T23:10:47.514Z,0,309.86,86,9197,24576,81
2026-03-26T23:10:52.547Z,0,309.59,79,9196,24576,82
